,tic_id,Rsq_k,R_avg,B_k,P_avg,P_k,A_avg,A_k,B_avg
0,30317282,[0.99847416 0.99844369 0.99846547 0.99845671 0.99819747],0.9984074981783408,[0.49053897 0.48992251 0.48829687 0.48419956 0.48408518],1001.9053374794155,[1005.34924085 1003.44357984 1001.94511476 1000.68784171  998.10091024],0.6602875756495068,[0.74740822 0.70821753 0.65896595 0.60210137 0.58474482],0.4874086174843111
1,30531417,[0.99920277 0.9991709  0.9991212  0.9991808  0.99910982],0.9991570983875608,[0.48532133 0.48574558 0.4849088  0.48604586 0.48522148],236.16669498894834,[236.4489928  236.17078145 236.21148713 236.06631773 235.93589584],0.8327322414901099,[0.89386863 0.85489931 0.82092028 0.79640037 0.79757262],0.48544860855552024
2,31653503,[0.93026402 0.86508532 0.93051691 0.85204598 0.93899147],0.903380739406279,[0.39601593 0.40342177 0.39199547 0.39952597 0.40406823],2409.531901046928,[2399.43017294 2404.36018421 2408.80677479 2414.77904173 2420.28333156],0.2847153705808537,[0.25088938 0.48385221 0.19176063 0.36035142 0.13672322],0.3990054731035592
3,31655792,[0.99882342 0.99878833 0.99883127 0.99887769 0.99881431],0.9988270065868445,[0.47617815 0.47737014 0.47733613 0.47911807 0.47891697],148.9356224221098,[149.30260822 149.12595436 148.93557819 148.76629828 148.54767306],0.8487311804640723,[0.8960785  0.87763802 0.84533754 0.82565198 0.79894987],0.4777838922745577
4,32000625,[0.75569785 0.78031728 0.75177268 0.77838832 0.7502541 ],0.7632860477547383,[0.34906084 0.36381114 0.34876902 0.36351367 0.34869372],251.9818657060729,[252.2954141  252.19199618 251.97099324 251.81364954 251.63727548],0.49643577565988306,[0.51222648 0.5448619  0.46524645 0.50732357 0.45252049],0.3547696760649274
5,32200310,[0.99759383 0.99768598 0.99761304 0.99767821 0.99755026],0.9976242618364359,[0.46273237 0.46687557 0.46447429 0.46847083 0.46634211],128.7656924667624,[129.23632202 128.97830114 128.77132302 128.526387   128.31612916],0.8667181894352984,[0.89070283 0.89333142 0.86061201 0.86043934 0.82850534],0.4657790340559931
6,33862174,[0.95221032 0.9635901  0.95171558 0.96335163 0.95209571],0.956592668504254,[0.36802275 0.41422389 0.36729355 0.41380809 0.36710635],509.3248197067878,[509.07952455 508.90110673 509.42859954 509.36280566 509.85206205],0.4387491787056888,[0.32877046 0.67465943 0.29106784 0.62830283 0.27094533],0.3860909256171542
7,41232835,[0.99939149 0.99936435 0.99934791 0.99930305 0.99927287],0.9993359334053669,[0.4867502  0.48736127 0.4854438  0.48584752 0.48371853],85.99665105084554,[85.64803729 85.81407029 85.99868659 86.17015799 86.3523031 ],0.8914710460727717,[0.91506987 0.91309777 0.88748844 0.8828794  0.85881975],0.48582426419036473
8,51991595,[0.9940157  0.99412369 0.99416423 0.99417705 0.99419338],0.9941348070324864,[0.44482578 0.44508872 0.44567056 0.44561195 0.44559238],65.31805113190498,[65.38117172 65.36186034 65.32127083 65.28428523 65.24166754],0.8673150684648527,[0.88935934 0.87665277 0.86735271 0.85648914 0.84672138],0.4453578792394632
9,53842685,[0.99924002 0.99922974 0.99920621 0.9992321  0.99919556],0.9992207266341536,[0.48744971 0.48995568 0.49018229 0.49318687 0.49379934],133.06007613229264,[133.83935965 133.42870274 133.05920343 132.69122503 132.2818898 ],0.8816763948282323,[0.90831101 0.90319172 0.88046062 0.87006837 0.84635026],0.4909147784375619
10,53851254,[0.97052774 0.99761854 0.95727821 0.99761367 0.97258707],0.9791250479214015,[0.34744125 0.54627291 0.35768231 0.56108765 0.36692586],634.9728214351902,[630.49078483 630.05352551 637.69765561 635.51493414 641.10720709],0.06374615558514188,[0.04144902 0.10255413 0.03643836 0.09846651 0.03982276],0.4358819945160127
11,71274771,[0.99796136 0.99708825 0.99822783 0.99656979 0.99706292],0.9973820316535104,[0.46612497 0.45167037 0.4655084  0.44676506 0.45012312],3263.1167807819343,[3219.65146799 3232.73768232 3285.82633776 3271.31197103 3306.05644481],0.40822560188121404,[0.64154975 0.51792874 0.38438486 0.31953669 0.17772797],0.45603838482320136
12,71335815,[0.99705844 0.99693561],0.9969970273268709,[0.46700245 0.46003329],6937.663209309507,[6920.8197007  6954.50671792],0.42353093814982223,[0.57801443 0.26904745],0.463517867749386
13,89018905,[0.99969804 0.77252919 0.999608   0.76290253 0.99969531],0.9068866156666422,[       nan 0.37398889        nan 0.37392943        nan],577.8172363319815,[649.82191787 564.88332845 543.51346674 563.676645   567.19082359],0.15683564922214638,[-0.05765045  0.46233636 -0.04704829  0.47101084 -0.04447021],0.3739591596711572
14,99465976,[0.98622851 0.99264419 0.98672384 0.99246162 0.98623311],0.988858253159133,[0.39170936 0.45538938 0.39251027 0.45580656 0.39201253],224.16484279458118,[224.50613175 224.32440517 224.18464837 223.98569026 223.82333843],0.5465762593271273,[0.40907496 0.800995   0.38389186 0.77127536 0.36764411],0.4174856207367162
15,115015715,[0.9852852  0.98453015 0.98359157 0.98071345 0.97931374],0.9826868202344736,[0.42315013 0.42462858 0.42673186 0.42540928 0.427665  ],1132.0891807911296,[1138.64632938 1135.24049119 1133.01476378 1129.4263435  1124.11797611],0.5865753934167806,[0.68347175 0.6328515  0.58646362 0.53948651 0.49060359],0.4255169695250422
16,117515123,[0.99881786 0.99871056 0.9986542  0.99844175 0.99826614],0.9985781024206698,[0.4793062  0.4776623  0.47639746 0.4752521  0.47392818],93.87227098464608,[93.07126022 93.47549333 93.88124633 94.27133258 94.66202246],0.8963603065165987,[0.91871096 0.91110711 0.89658395 0.88455276 0.87084676],0.47650924998056265
17,117544915,[0.6726912  0.67039168 0.67534844 0.67311748 0.6721412 ],0.6727379991615348,[0.35554614 0.35587722 0.35666234 0.35631098 0.35662975],1067.1268659457364,[1068.28634724 1067.60481198 1066.84318879 1066.77076366 1066.12921806],0.38733500581827635,[0.44028087 0.40283731 0.38216456 0.36738009 0.3440122 ],0.356205285967372
18,121420805,[0.9045071  0.88980191 0.90803446 0.88895541 0.9062548 ],0.8995107372131873,[       nan 0.40036078        nan 0.39981004        nan],619.2519428491178,[618.82307945 617.63765787 620.42611573 618.91527254 620.45758865],0.24467413089901,[-0.00950321  0.65215487 -0.01209796  0.60351703 -0.01070008],0.40008541023630767
19,126602778,[0.99284683 0.99439977 0.99270619 0.99430936 0.99265724],0.9933838798513731,[0.41247947 0.46296658 0.4110363  0.46251578 0.41034906],256.81466276883856,[256.23276749 256.49790646 256.81342594 257.07110547 257.45810848],0.5857455013868073,[0.4658365  0.83288535 0.43302503 0.7832417  0.41373892],0.4318694397332177
20,126637765,[0.99915743 0.99928783 0.99895643 0.99914594 0.99873348],0.9990562232939926,[0.47391511 0.4955245  0.47080304 0.49270606 0.4684726 ],98.67072163789243,[97.85143309 98.24742106 98.68106961 99.06230827 99.51137617],0.8328514918399474,[0.80817288 0.91571841 0.78831638 0.88809934 0.76395043],0.4802842640565543
21,139128537,[0.35449429 0.35703496 0.35661079 0.35970329 0.36039013],0.35764669239755437,[0.41775883 0.41866956 0.41608427 0.41713655 0.4166376 ],1136.5636402586183,[1134.88926399 1135.13593851 1136.21549873 1137.85604987 1138.72145019],0.16118584984472778,[0.1843368  0.16923416 0.16456973 0.15101354 0.13677502],0.41725736030976546
22,139207681,[0.99356553 0.99486377 0.99339292 0.99441539 0.99328759],0.9939050380920644,[0.42126676 0.45961649 0.42202444 0.46036583 0.4236772 ],176.68716010191326,[177.16281705 176.91048455 176.65295956 176.4872693  176.22227005],0.6607142474075989,[0.56287526 0.86548315 0.53619052 0.82722955 0.51179276],0.43739014214638744
23,139996019,[0.99912032 0.99919016 0.9991391  0.99915101 0.99922355],0.9991648263193449,[0.48124414 0.48112282 0.47984252 0.47922664 0.47891292],1510.0579987229655,[1506.24355158 1507.96872211 1510.80390363 1511.23948491 1514.03433139],0.6742508727788555,[0.79910314 0.73447119 0.68543661 0.61833235 0.53391108],0.48006980735075777
24,144462697,[0.86316492 0.93131007 0.86292172 0.9303405  0.86190452],0.8899283453273984,[0.25588987 0.41434082 0.25319272 0.41406232 0.2531339 ],444.22807773296955,[444.09453376 444.0236428  444.13710392 444.31857079 444.5665374 ],0.3182232856598849,[0.09690567 0.67828095 0.08761356 0.64529789 0.08301835],0.31812392694990677
25,147083089,[0.99772746 0.99775458 0.99766698 0.99763935 0.99749372],0.9976564175645031,[0.46313565 0.46619948 0.465985   0.46906936 0.46945153],129.0807053242658,[129.83212004 129.44078131 129.07586992 128.70710636 128.34764899],0.8691664639789771,[0.89724021 0.89093352 0.86624448 0.85754725 0.83386686],0.46676820217865556
26,147201138,[0.89461866 0.95064755 0.89332363 0.94778459 0.89255939],0.9157867627169285,[0.2772619  0.41599498 0.27330881 0.4147302  0.27388755],678.299001621449,[677.67848396 677.06034303 679.04160315 678.4293457  679.28523227],0.3050445326597516,[0.10900217 0.636508   0.09703408 0.5919093  0.09076911],0.33103668785684703
27,150359500,[0.99939321 0.9994279  0.99934752 0.99929444 0.99920075],0.9993327652924802,[0.48818647 0.48911376 0.48821195 0.48741651 0.48692195],742.8641343578545,[743.16560342 742.91520897 742.78339702 743.05268369 742.40377869],0.6670306327428377,[0.70998333 0.69644316 0.66980254 0.64308917 0.61583496],0.48797012931328326
28,160036449,[0.82310049 0.88571264 0.82237341 0.8844586  0.82159023],0.8474470753664083,[0.28296329 0.40395536 0.27924099 0.40315293 0.27678584],681.2228732294136,[679.57270874 681.18308064 680.94756385 681.82188724 682.58912567],0.30767856094818197,[0.10733882 0.64813528 0.09564739 0.59855799 0.08871333],0.3292196814619688
29,177116487,[0.99698659 0.99716271 0.99650231 0.99760128 0.99769418],0.9971894132612082,[0.45471569 0.4552921  0.45651628 0.47186996 0.46759371],3099.4888353459964,[3105.80776031 3107.470705   3091.09344439 3089.13197506 3103.94029196],0.4604601935291899,[0.72070766 0.59896165 0.43361614 0.35068759 0.19832791],0.4611975472752937
30,197735761,[0.99839782 0.99855974 0.99841756 0.9985509  0.99836388],0.9984579779002531,[0.46929914 0.47763994 0.47061685 0.47913423 0.47169301],215.8317455292184,[216.40177899 216.11034488 215.81334994 215.55855592 215.27469792],0.825173392036959,[0.85383277 0.87810716 0.80217919 0.82524586 0.76650198],0.4736766330256964
31,200645730,[0.99888984 0.99903249 0.9988533  0.99903566 0.9988617 ],0.9989345990876195,[0.47313008 0.48779624 0.47300335 0.48772437 0.4728409 ],104.76228295461185,[104.71622278 104.75737495 104.73783831 104.80172249 104.79825624],0.8498289051167806,[0.83999352 0.90878952 0.8206678  0.88277453 0.79691916],0.4788989878914016
32,200655763,[0.99918377 0.99911867 0.99909441 0.99901488 0.99893496],0.9990693391392661,[0.48217116 0.48441002 0.4856297  0.4887197  0.49002842],105.03784069662375,[105.79420366 105.42365889 105.04486914 104.64850731 104.27796449],0.8915623151524181,[0.91260246 0.9105385  0.88918699 0.88467109 0.86081254],0.4861917981615809
33,201176965,[0.88567271 0.9341797  0.88820367 0.93588496 0.88864323],0.9065168516726058,[0.30932106 0.41647272 0.31188003 0.41737575 0.31246702],489.94530511060805,[489.56467413 489.72585161 489.92347147 490.05756041 490.45496793],0.35274470039445693,[0.15851611 0.66962528 0.15223491 0.63944554 0.14390166],0.35350331724520456
34,204497617,[0.64164956 0.67786337 0.64847254 0.67395944 0.64816729],0.6580224421259546,[0.3002754  0.3753282  0.30637319 0.37367634 0.30587745],571.736224985021,[571.89821842 571.89155785 571.41401712 572.04869262 571.42863892],0.2188144628416165,[0.08591863 0.44482504 0.07898665 0.41168725 0.07265473],0.3323061185428946
35,206460831,[0.99919747 0.99907081 0.99910819 0.99912854 0.99902715],0.9991064295188306,[0.48726702 0.48596578 0.48672279 0.48669509 0.48580307],261.02302897963176,[261.20634265 260.97159693 260.97495566 260.98646678 260.97578288],0.8431516118853282,[0.89500919 0.86676313 0.83596551 0.81604582 0.80197441],0.486490750847712
36,206537272,[0.99888411 0.99892227 0.99885361 0.99882516 0.99885824],0.9988686784566326,[0.47800445 0.48027845 0.47727169 0.47918698 0.47639322],176.39377691025734,[176.09747492 176.26087234 176.38471877 176.56041544 176.66540308],0.8649148261403286,[0.9013878  0.89435016 0.85690918 0.85085955 0.82106744],0.4782269582906453
37,206544316,[0.96196273 0.95744152 0.96595646 0.95358595 0.95395753],0.9585808380529519,[0.48516895 0.47128601 0.46539443 0.46349285 0.46379117],230.44689875032972,[229.34986368 230.86869027 231.61675094 230.25964828 230.1395406 ],0.18919287365355103,[0.21657957 0.19189996 0.19268863 0.17346934 0.17132688],0.4698266831025565
38,206555954,[0.99910177 0.99917413 0.99913773 0.99908737 0.99907948],0.999116096208137,[0.48235216 0.48345482 0.48373389 0.48352704 0.48382887],141.0907620178717,[141.33798942 141.20274487 141.04556023 140.99060101 140.87691455],0.8820315675602384,[0.91556785 0.89975916 0.88035113 0.86705542 0.84742428],0.483379355635258
39,212320065,[0.99779688 0.99459626 0.98837912 0.99794572 0.99755944],0.9952554847965439,[0.47809152 0.46887453 0.47719194 0.47771673 0.47844819],1343.8212280851658,[1354.53741565 1345.97244241 1342.26680357 1339.48947746 1336.84000132],0.026148759978727787,[0.03108092 0.02775481 0.02650739 0.02360882 0.02179187],0.4760645827131461
40,214198381,[0.98169717 0.91366031 0.9824231  0.89335207],0.9427831606757521,[0.42385534 0.41560317 0.42586391 0.39956188],3831.329239779207,[3845.33813966 3834.89592745 3824.0530918  3821.0298002 ],0.3058850511518862,[0.36660835 0.47067369 0.18386677 0.20239138],0.41622107550818566
41,219308281,[0.84846225 0.9118266  0.84821153 0.90753049 0.84133695],0.871473564683639,[0.3255857  0.408152   0.32714345 0.40882184 0.32694583],1025.5520247345466,[1027.73770228 1027.24768554 1025.13186765 1025.23302273 1022.40984547],0.3252320934097158,[0.18841963 0.57796586 0.16609404 0.54493681 0.14874413],0.3593297625376075
42,219338651,[0.95714402 0.9788807  0.95572956 0.97835543 0.95493986],0.9650099152626893,[0.32467332 0.43191565 0.32098766 0.43111654 0.31984294],456.29607378733044,[455.50446387 455.16114848 456.67762595 456.24594398 457.89118665],0.403348160493465,[0.19524761 0.76292299 0.17529638 0.71897137 0.16430244],0.36570722316943005
43,220557792,[0.99877053 0.99879778 0.99871208 0.99903608 0.99827001],0.9987172964942808,[0.49841277 0.47632043 0.48231923 0.44294959 0.40842305],3210.7707215856262,[3163.70026297 3180.12083325 3254.18135616 3221.2629047  3234.58825084],0.39183431345921066,[0.68566664 0.52921554 0.37760618 0.26075806 0.10592514],0.4616850143788699
44,231629787,[0.997597   0.99749074 0.99764406 0.99745903 0.99764054],0.9975662733251793,[0.46900677 0.47151842 0.4691312  0.47167383 0.4691205 ],95.84884550101256,[95.90084037 95.88420928 95.86026108 95.81328623 95.78563054],0.8548141277398991,[0.86582405 0.88255312 0.84497745 0.85918271 0.82153331],0.4700901439037969
45,231632224,[0.98683697 0.98671746 0.9865411  0.98656523 0.98636732],0.9866056160420179,[0.43168814 0.43138534 0.43061276 0.43063762 0.43024632],104.15341310291589,[103.96395584 104.07026198 104.16234085 104.24433409 104.32617275],0.8320235644337393,[0.85463911 0.84379809 0.83340839 0.82050808 0.80776415],0.4309140360816772
46,231708319,[0.98166609 0.98156077 0.97885341 0.98048044 0.98259992],0.9810321243473403,[0.39655425 0.39737509 0.39403684 0.3955187  0.39826733],929.6435343033734,[932.51104747 929.60275427 926.24872409 930.50443263 929.35071305],0.40599598499493056,[0.4557976  0.42247977 0.39224662 0.38643259 0.37302335],0.39635044091801663
47,231712886,[0.99842279 0.99842274 0.99853238 0.99853292 0.9985501 ],0.9984921864016437,[0.46933356 0.4691132  0.46955812 0.46946975 0.46941611],198.19120392212614,[198.17914429 198.20147362 198.17022665 198.19007287 198.21510218],0.8436375811073269,[0.89288069 0.86720548 0.84231803 0.81550535 0.80027835],0.46937814873145633
48,231867117,[0.99426055 0.99428779 0.9939357  0.99358646 0.99342714],0.9938995293980779,[0.4333932  0.43482095 0.43896591 0.44517011 0.44353995],1258.8331899744153,[1264.70133383 1261.11900039 1258.36924997 1256.76691495 1253.20945073],0.6277045411189724,[0.71529047 0.66539505 0.61029819 0.59776389 0.5497751 ],0.4391780226965619
49,234284556,[0.99872791 0.99873213 0.99867633 0.9987671  0.99861461],0.9987036154966681,[0.47425894 0.47337837 0.47115305 0.47369875 0.4723273 ],798.9323982479234,[796.92452723 798.28234316 799.36069607 799.37259896 800.72182582],0.7182056386516459,[0.79582374 0.74182034 0.70460209 0.68533863 0.6634434 ],0.47296328175295044
50,234290432,[0.99841694 0.99683002 0.99599738 0.99618849 0.99492206],0.9964709792594657,[0.46576342 0.46216538 0.46047845 0.45376548 0.44715308],3479.3376655661436,[3458.76323075 3457.68310493 3488.63754229 3485.14283464 3506.46161522],0.41579972036300583,[0.67109308 0.56275516 0.4184724  0.27982222 0.14685574],0.4578651622696254
51,234506911,[0.99600843 0.99573631 0.99518773 0.99430898 0.98479336],0.9932069620330036,[0.44863252 0.45171884 0.45112336 0.44781645 0.44602235],3535.5222826920703,[3543.82015553 3530.40722778 3539.04473171 3532.63899234 3531.7003061 ],0.32302329220248793,[0.52964173 0.43651573 0.32744799 0.20784431 0.1136667 ],0.4490627025377439
52,234518883,[0.95610684 0.95535641 0.9549843  0.95562509 0.95514929],0.9554443860596515,[0.40534187 0.40475376 0.4050714  0.40541097 0.40530955],462.0756687496843,[461.74134575 461.87745643 462.01833704 462.26863323 462.47257129],0.6690144245013527,[0.71886302 0.67100485 0.66785662 0.65337314 0.63397449],0.405177511646008
53,238170857,[0.99924249 0.99927738 0.99925563 0.99922452 0.99915593],0.9992311898910389,[0.48423576 0.48780049 0.48720255 0.49064405 0.4903193 ],140.2751838326031,[141.04272197 140.67632921 140.27689271 139.89618332 139.48379194],0.8754480947588821,[0.9032087  0.90003218 0.87116693 0.86579165 0.83704101],0.4880404318260817
54,238853963,[0.99841619 0.99835375 0.99824189 0.99860354 0.99854918],0.9984329103613911,[0.46919405 0.46958211 0.46831491 0.47443651 0.46818114],3555.998657130691,[3563.6112999  3552.60528888 3553.35102306 3542.67948615 3567.74618766],0.43643917527391646,[0.7511851  0.60024954 0.43739692 0.26853649 0.12482783],0.4699417430612208
55,260162199,[0.99847004 0.9984708  0.99840026 0.99818085 0.9979971 ],0.9983038109267163,[0.47340365 0.47904115 0.47813411 0.48439771 0.48390368],95.3459602023818,[96.24173229 95.78478571 95.35975265 94.88571357 94.45781679],0.8775945253682386,[0.88990737 0.90574097 0.86784252 0.88175521 0.84272655],0.4797760572574535
56,260654645,[0.99669587 0.99685467 0.99645038 0.99547755 0.99457312],0.9960103178816719,[0.45530003 0.45889117 0.45983676 0.46416444 0.47150586],64.20968289052517,[64.92244619 64.62048796 64.34536712 63.853718   63.30639518],0.8588877499719378,[0.88184288 0.85555959 0.85945862 0.86100485 0.8365728 ],0.4619396512258921
57,261089835,[0.99766711 0.99737141 0.99725827 0.99664497 0.99630846],0.9970500438132,[0.46466931 0.46598372 0.47053456 0.47464114 0.47964255],63.47743593103748,[64.29486944 63.86591877 63.51105553 63.03574512 62.6795908 ],0.8832787084820992,[0.90231683 0.89855108 0.88337596 0.87419199 0.85795768],0.4710942536217601
58,262609754,[0.99713748 0.99973079 0.99858771 0.99929914 0.99848793],0.9986486095895735,[0.37699654 0.56605886 0.42552157 0.48970649 0.47763519],2076.050461791503,[2055.14505215 2065.45009115 2070.52053553 2060.9534068  2128.18322333],0.31551012035041676,[0.21617655 0.59240801 0.22998304 0.29056892 0.24841408],0.46718372965228727
59,263078276,[0.99731193 0.99730376 0.99702825 0.99707932 0.99678924],0.9971024997100513,[0.4601164  0.46210523 0.45825196 0.46061975 0.45747876],102.08866771893939,[101.64553217 101.86764149 102.08606739 102.29743706 102.54666049],0.8726479673507314,[0.88780268 0.89572686 0.86634977 0.870746   0.84261453],0.4597144186225365
60,265591866,[0.89136812 0.94198495 0.89538559 0.93595657 0.8891488 ],0.9107688080141726,[0.31964205 0.40865253 0.32295861 0.40707337 0.32172555],821.9142705876093,[821.34563483 821.18764431 821.2302144  822.75279048 823.05506893],0.3228090576879628,[0.17644914 0.57221093 0.15805447 0.56036662 0.14696413],0.3560104208725336
61,266640930,[0.9820177  0.98041421 0.98291666],0.9817828571090749,[0.38640846 0.37250091 0.37393549],4756.747630137402,[4724.52170694 4762.52753665 4783.19364682],0.35797348721739125,[0.58468845 0.34296374 0.14626827],0.37761495467978484
62,273416539,[0.99912107 0.99922588 0.99913238 0.99914426 0.99921636],0.9991679894269347,[0.48062564 0.482927   0.47929113 0.48160882 0.48247077],1189.6813302407852,[1187.46394123 1188.89339665 1189.56993237 1190.69659531 1191.78278564],0.5736825259283365,[0.6505372  0.60633544 0.5820617  0.54014971 0.48932857],0.48138467213693936
63,274017928,[0.98051184 0.9822361  0.87388631 0.98688526 0.8920476 ],0.9431134216281457,[0.14852612 0.50208313 0.47098942 0.50163585 0.40886734],1839.428489598864,[2054.19989773 1832.31802587 1802.12192704 1886.84064698 1621.66195038],0.02281082789361016,[0.00303095 0.04408815 0.0166644  0.04412396 0.00614668],0.40642037118899177
64,276935987,[0.99241752 0.99271216 0.9928203  0.99257863 0.9928033 ],0.9926663811999694,[0.4360101  0.44832855 0.43985567 0.44944895 0.43917842],1534.5162294478225,[1529.55195787 1533.27943326 1533.15717439 1537.10384128 1539.48874044],0.6014064493396697,[0.68244697 0.70340892 0.57037076 0.59218846 0.45861713],0.4425643391686239
65,276936320,[0.99894649 0.99823451 0.99823862 0.99280294],0.9970556408175107,[0.48299406 0.47387178 0.47227711 0.45164489],4360.064694282713,[4363.31706667 4374.89768351 4379.40589203 4322.63813492],0.424236339908955,[0.67412993 0.50536866 0.34692755 0.17051921],0.47019695990795785
66,279254042,[0.81994674 0.97322217 0.82220154 0.97338369 0.82176628],0.882104083810215,[0.26734175 0.48227866 0.26730414 0.48410004 0.26625116],213.77687673320588,[214.13096334 213.71712036 213.99913336 213.43900183 213.59816478],0.40667380860064756,[0.19113369 0.7670688  0.18101116 0.72420277 0.16995262],0.3534551515451393
67,290496318,[0.99919936 0.99946533 0.99887893 0.99946429 0.99912247],0.9992260770996122,[0.4654984  0.51322204 0.46362534 0.51218166 0.46621237],705.630016768046,[707.96010292 704.8218409  706.06086381 704.51358283 704.79369337],0.5918336091116843,[0.58058266 0.70833361 0.53136482 0.64935056 0.48953639],0.48414796189973897
68,290547036,[0.94226013 0.98147647 0.94318931 0.9817116  0.94216823],0.9581611484989356,[0.30934862 0.44465616 0.30774101 0.44455843 0.30631615],324.88061706564304,[324.44718433 324.5652592  325.01317439 325.0429328  325.33453461],0.41493162115505466,[0.19886169 0.78640601 0.18138573 0.73565084 0.17235384],0.36252407563216504
69,293507177,[0.99744425 0.99752643 0.99747534 0.99708608 0.99709159],0.9973247369021211,[0.45676344 0.46274105 0.46078541 0.4592653  0.45821546],408.5795688785088,[409.65839931 408.46543421 408.15985111 408.26447114 408.34968862],0.5612827528696485,[0.62961725 0.58898914 0.5446153  0.53175896 0.51143311],0.4595541307283172
70,294754396,[0.99737695 0.99930886 0.9976925 ],0.9981261036033803,[0.45184099 0.45958396 0.44528632],5711.537159805859,[5661.06131225 5709.42260541 5764.12756177],0.4077456143099604,[0.62541265 0.41973927 0.17808492],0.4522370917662783
71,299798795,[0.99754098 0.99703478 0.99513761 0.99778639 0.997921  ],0.997084153461859,[0.46254642 0.46025504 0.4621044  0.46209471 0.46357615],887.9838915961825,[884.71082354 886.91325976 884.48714872 891.39651486 892.4117111 ],0.4518590115109259,[0.49105385 0.47665504 0.45827219 0.42230362 0.41101035],0.46211534339700827
72,308396022,[0.99871232 0.99864043 0.9983368  0.99791164 0.99732065],0.9981843679074714,[0.47462042 0.4770787  0.48010706 0.48498656 0.49073246],52.90956103847012,[53.76846243 53.34955052 52.91477342 52.48662944 52.02838938],0.8782589557863038,[0.91318402 0.8946776  0.87854166 0.86084363 0.84404787],0.48150503973746533
73,308543286,[0.99602966 0.99511701 0.99406026 0.99619366 0.99410149],0.9951004149438045,[0.4557642  0.45545541 0.44334751 0.45347726 0.46122796],2438.5217276520125,[2449.7780475  2435.72085771 2438.96830798 2443.82295658 2424.31846848],0.47261911794682276,[0.66456482 0.57723515 0.45633605 0.36538362 0.29957595],0.4538544676826822
74,325205605,[0.52454866 0.50782216 0.4357226  0.5784647  0.56813904],0.5229394301431014,[0.38117764 0.4147333  0.45936531 0.53369198 0.7251123 ],2967.39757087873,[3066.08407537 3035.65363294 3001.09049807 2956.18474565 2777.97490237],0.12505545173780522,[0.21724685 0.17065845 0.10544686 0.09004389 0.04188121],0.5028161065504269
75,326445217,[0.99757626 0.99533383 0.99855388 0.99147536 0.99038469],0.9946648050959805,[0.46625287 0.45780537 0.44916462 0.43495047 0.40859939],3318.5572275276218,[3333.50511288 3303.23570707 3299.81845882 3309.38736024 3346.83949863],0.3544628568251291,[0.60140708 0.50344443 0.32624363 0.23846102 0.10275812],0.44335454272024394
76,349157651,[0.97545209 0.98016063 0.96077128],0.9721280002789902,[0.40167119 0.41222272 0.4148302 ],5737.279723906776,[5731.02163967 5733.74504559 5747.07248646],0.3495753860773528,[0.50784066 0.35110103 0.18978447],0.4095747067641047
77,355544723,[0.90041006 0.89864054 0.89771839 0.89653039 0.89621575],0.8979030256190192,[0.43848568 0.43615908 0.43523206 0.43445651 0.433889  ],110.51525279993166,[110.1810802  110.34094428 110.53303801 110.67722362 110.84397789],0.6278989071717954,[0.65070704 0.64132706 0.62612504 0.61688197 0.60445341],0.43564446505368615
78,355547586,[0.99569493 0.99475227 0.99031943 0.99280635 0.99337387],0.9933893713421089,[0.45589457 0.45628617 0.44820881 0.44676089 0.45447468],69.17925810404074,[67.98468294 69.04683309 69.45502789 69.2975181  70.1122285 ],0.815156091696456,[0.83349915 0.79474409 0.85302637 0.83378529 0.76072556],0.45232502309061795
79,355651035,[0.99859379 0.99865151 0.99861428 0.99854814 0.99853024],0.9985875913064044,[0.47377182 0.47377055 0.47253875 0.47282779 0.47169924],210.28887872527153,[209.70758567 209.98142336 210.27691368 210.59783546 210.88063546],0.8336624511763059,[0.89269881 0.86230373 0.82271066 0.79897736 0.7916217 ],0.4729216316098964
80,355766445,[0.99867398 0.99886493 0.99865505 0.99688694 0.997077  ],0.998031578298056,[0.47877145 0.47673719 0.48767037 0.47568848 0.4846875 ],2621.329962451332,[2633.63486153 2630.23514178 2612.12606509 2633.32067373 2597.33307012],0.5201731009063609,[0.71792382 0.60282008 0.49102018 0.45162943 0.337472  ],0.48071099816247037
81,358457398,[0.91985103 0.95044454 0.91684415 0.95034604 0.91847582],0.9311923167866908,[0.35914765 0.4208438  0.35949941 0.42141697 0.36202061],818.504140037171,[819.90480302 818.73210038 818.72231205 817.58304122 817.57844352],0.41302693205700763,[0.33169377 0.61199322 0.29285436 0.55131824 0.27727507],0.3845856879367391
82,358502706,[0.99888272 0.99897083 0.99891964 0.99861023 0.99861627],0.9987999394518553,[0.47756849 0.48039103 0.47959357 0.48740596 0.49362373],60.54613108809771,[61.00086425 61.03351394 60.75245693 60.08388275 59.85993757],0.8680686108786027,[0.89191606 0.86452482 0.884824   0.86803863 0.83103954],0.4837165543637315
83,369218857,[0.99837733 0.99859409 0.99834695 0.99854546 0.99834363],0.9984414908246366,[0.46736813 0.47802951 0.46782037 0.47841934 0.46826608],117.20540458729677,[117.35356144 117.28652507 117.20906344 117.11965186 117.05822113],0.854496553834406,[0.85923437 0.89950341 0.8344213  0.87147431 0.80784937],0.47198068657679054
84,381857817,[0.78197035 0.85280818 0.78069253 0.85061501 0.77856711],0.8089306365275094,[0.34262862 0.38678037 0.34245073 0.38643872 0.34266   ],252.34545220643787,[252.48725509 252.37087728 252.3944936  252.26599715 252.20863792],0.5042355987419579,[0.46255956 0.62424247 0.43144412 0.58762111 0.41531074],0.360191688412896
